"rok","hodnota","jednotka","druh_vydaje","slozka_ochrany_zp","dotovana_cinnost"
2016,"0","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2016,"0","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2016,"55922240","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2016,"0","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2016,"0","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2016,"63367590","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2016,"0","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2016,"13134000","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2016,"497020","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2016,"19648940","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2016,"1341080","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2016,"54780","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2016,"38077570","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2016,"182992540","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2016,"0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2016,"0","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2016,"531160","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2016,"0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2016,"9130","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2016,"2601990","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2016,"411020","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2016,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2016,"1097580","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2016,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2016,"11430","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2016,"1566920","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2016,"595540","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2016,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2016,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2016,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2016,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2016,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2016,"9143870","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2016,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2016,"110400","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2016,"68910550","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2016,"25320","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2016,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2016,"24914410","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2016,"9345640","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2016,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2016,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2016,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2016,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2016,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2016,"2767460","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2016,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2016,"33114700","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2016,"0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2016,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2016,"2618720","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2016,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2016,"36850","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2017,"0","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2017,"0","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2017,"0","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2017,"0","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2017,"0","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2017,"0","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2017,"0","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2017,"0","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2017,"0","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2017,"0","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2017,"620190","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2017,"490900","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2017,"0","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2017,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2017,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2017,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2017,"48383690","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2017,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2017,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2017,"0","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2017,"49780","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2017,"3162670","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2017,"0","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2017,"0","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2017,"0","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2017,"0","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2017,"0","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2017,"14413370","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2017,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2017,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2017,"2082750","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2017,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2017,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2017,"23215950","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2017,"3740720","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2017,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2017,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2017,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2017,"979000","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2017,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2017,"0","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2017,"154100","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2017,"508332390","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2017,"0","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2017,"0","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2017,"40882570","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2017,"15964530","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2017,"996610","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2017,"12873060","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2017,"0","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2017,"9940710","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2017,"0","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2017,"3364030","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2017,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2017,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2017,"205000","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2017,"50231360","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2017,"0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2017,"0","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2017,"15326740","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2017,"0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2017,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2017,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2017,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2017,"725000","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2017,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2017,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2017,"3161330","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2017,"0","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2017,"7306000","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2017,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2017,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2017,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2017,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2017,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2017,"315385510","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2017,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2017,"-7150","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2017,"30964430","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2017,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2017,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2017,"11584730","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2017,"8249170","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2017,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2017,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2017,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2017,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2017,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2017,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2017,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2017,"19160150","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2017,"0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2017,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2017,"369850","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2017,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2017,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2018,"0","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2018,"0","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2018,"0","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2018,"0","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2018,"225410","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2018,"0","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2018,"1793760","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2018,"0","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2018,"919600","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2018,"0","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2018,"625760","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2018,"652730","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2018,"0","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2018,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2018,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2018,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2018,"37585970","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2018,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2018,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2018,"0","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2018,"0","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2018,"0","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2018,"0","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2018,"0","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2018,"0","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2018,"0","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2018,"1008720","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2018,"48301520","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2018,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2018,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2018,"560920","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2018,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2018,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2018,"30157090","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2018,"52840","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2018,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2018,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2018,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2018,"2498080","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2018,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2018,"0","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2018,"1564680","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2018,"519170620","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2018,"0","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2018,"0","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2018,"31074150","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2018,"8216870","Kč","běžné","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2018,"7624770","Kč","běžné","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2018,"190694350","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2018,"0","Kč","kapitálové","Ochrana vody","Prevence znečišťování vody"
2018,"0","Kč","kapitálové","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2018,"0","Kč","kapitálové","Ochrana vody","Úprava drobných vodních toků"
2018,"20910990","Kč","kapitálové","Ochrana ovzduší","Programy zateplování a úspor energie"
2018,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování tuhých emisí"
2018,"0","Kč","kapitálové","Ochrana ovzduší","Odstraňování plynných emisí"
2018,"27800","Kč","kapitálové","Ochrana ovzduší","Změny technologií vytápění"
2018,"14081410","Kč","kapitálové","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2018,"0","Kč","kapitálové","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2018,"0","Kč","kapitálové","Ochrana ovzduší","Monitoring ochrany ovzduší"
2018,"20556810","Kč","kapitálové","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2018,"0","Kč","kapitálové","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2018,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2018,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2018,"0","Kč","kapitálové","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2018,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2018,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2018,"0","Kč","kapitálové","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2018,"351260","Kč","kapitálové","Nakládání s odpady","Prevence vzniku odpadů"
2018,"0","Kč","kapitálové","Nakládání s odpady","Monitoring nakládání s odpady"
2018,"2328760","Kč","kapitálové","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2018,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Protierozní ochrana"
2018,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2018,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2018,"0","Kč","kapitálové","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2018,"801220","Kč","kapitálové","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2018,"377317720","Kč","kapitálové","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2018,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2018,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2018,"25126600","Kč","kapitálové","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2018,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2018,"0","Kč","kapitálové","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2018,"18315570","Kč","kapitálové","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2018,"8222700","Kč","kapitálové","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2018,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2018,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2018,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2018,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2018,"0","Kč","kapitálové","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2018,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2018,"0","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2018,"23162150","Kč","kapitálové","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2018,"0","Kč","kapitálové","Výzkum životního prostředí","Výzkum životního prostředí"
2018,"0","Kč","kapitálové","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2018,"3292730","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
2018,"12496930","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické programy v dopravě"
2018,"628040","Kč","kapitálové","Ostatní činnosti v ekologii","Ekologické záležitosti a programy j.n."
2019,"0","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod, kaly"
2019,"0","Kč","běžné","Ochrana vody","Prevence znečišťování vody"
2019,"0","Kč","běžné","Ochrana vody","Odvádění a čištění odpadních vod  j.n."
2019,"0","Kč","běžné","Ochrana vody","Úprava drobných vodních toků"
2019,"0","Kč","běžné","Ochrana ovzduší","Programy zateplování a úspor energie"
2019,"0","Kč","běžné","Ochrana ovzduší","Odstraňování tuhých emisí"
2019,"553710","Kč","běžné","Ochrana ovzduší","Odstraňování plynných emisí"
2019,"0","Kč","běžné","Ochrana ovzduší","Změny technologií vytápění"
2019,"12720000","Kč","běžné","Ochrana ovzduší","Opatření ke snižování produkce skleníkových plynů"
2019,"0","Kč","běžné","Ochrana ovzduší","Změny výrobních technologií za účelem odstranění emisí"
2019,"538930","Kč","běžné","Ochrana ovzduší","Monitoring ochrany ovzduší"
2019,"4447070","Kč","běžné","Ochrana ovzduší","Ostatní činnosti k ochraně ovzduší j.n."
2019,"0","Kč","běžné","Nakládání s odpady","Sběr a zpracování druhotných surovin"
2019,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz nebezpečných odpadů"
2019,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz komunálních odpadů"
2019,"0","Kč","běžné","Nakládání s odpady","Sběr a svoz ostatních odpadů"
2019,"45341180","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování nebezpečných odpadů"
2019,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodňování komunálních odpadů"
2019,"0","Kč","běžné","Nakládání s odpady","Využívání a zneškodnování ostatních odpadů"
2019,"0","Kč","běžné","Nakládání s odpady","Prevence vzniku odpadů"
2019,"0","Kč","běžné","Nakládání s odpady","Monitoring nakládání s odpady"
2019,"0","Kč","běžné","Nakládání s odpady","Ostatní nakládání s odpady j.n."
2019,"0","Kč","běžné","Ochrana půdy a podzemní vody","Protierozní ochrana"
2019,"0","Kč","běžné","Ochrana půdy a podzemní vody","Ochrana půdy a podzemní vody proti znečišťujícím infiltracím"
2019,"0","Kč","běžné","Ochrana půdy a podzemní vody","Dekontaminace půd a čištění podzemní vody"
2019,"0","Kč","běžné","Ochrana půdy a podzemní vody","Monitoring půdy a podzemní vody"
2019,"0","Kč","běžné","Ochrana půdy a podzemní vody","Ostatní ochrana půdy a podzemní vody j.n."
2019,"54455850","Kč","běžné","Ochrana biodiverzity a krajiny","Celospolečenské funkce lesů"
2019,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Revitalizace říčních systémů"
2019,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Ochrana druhů a stanovišť"
2019,"483180","Kč","běžné","Ochrana biodiverzity a krajiny","Chráněné části přírody"
2019,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Rekultivace půdy v důsledku těžební a důlní činnosti"
2019,"0","Kč","běžné","Ochrana biodiverzity a krajiny","Protierozní, protilavinová a protipožární ochrana"
2019,"53883880","Kč","běžné","Ochrana biodiverzity a krajiny","Péče o vzhled obcí a veřejnou zeleň"
2019,"4641220","Kč","běžné","Ochrana biodiverzity a krajiny","Ostatní činnosti k ochraně přírody a krajiny j.n."
2019,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Konstrukce a uplatnění protihlukových zařízení"
2019,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Protiradonová opatření"
2019,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Přeprava a nakládání s vysoce radioaktivním odpadem"
2019,"5725030","Kč","běžné","Redukce působení fyzikálních faktorů","Monitoring k zajišťování úrovně fyzikálních faktorů"
2019,"0","Kč","běžné","Redukce působení fyzikálních faktorů","Ostatní činnosti k redukci fyzikálních vlivů"
2019,"0","Kč","běžné","Správa v ochraně životního prostředí","Ústřední státní správa v ochraně životního prostředí"
2019,"1461710","Kč","běžné","Správa v ochraně životního prostředí","Ostatní orgány státní správy v ochraně životního prostředí"
2019,"539803580","Kč","běžné","Správa v ochraně životního prostředí","Ostatní správa v ekologii"
2019,"0","Kč","běžné","Výzkum životního prostředí","Výzkum životního prostředí"
2019,"0","Kč","běžné","Ostatní činnosti v ekologii","Mezinárodní spolupráce v životním prostředí"
2019,"80226100","Kč","běžné","Ostatní činnosti v ekologii","Ekologická výchova a osvěta"
